# ts(s),tx, ty, tz, qx, qy, qz, qw 
42.19826,-82.55529061,-76.28147565,4.00306573,-0.7173057570039746,0.0012639567134166598,0.0010682161970017143,0.696756566023269
42.30184,-82.53688549,-76.94946351,3.99693427,-0.7161734841674249,-0.002621151651287882,-0.0011241556096710835,0.6979164752416133
42.40533,-82.51884106,-77.60870750000001,3.9980320799999998,-0.7147073295537625,-0.0054536846042944,-0.00250718113377835,0.69939788707797
42.50885,-82.50127747,-78.25485905,4.0,-0.7166151997604355,0.0,0.0,0.6974687487424158
42.61235,-82.48375001000001,-78.90442304,3.99768247,-0.7193540108552476,0.0028416739246017795,0.0033985446815371564,0.6946295284896994
42.71582,-82.46626645,-79.55743627,3.99882616,-0.717896648923646,2.1801333035177456e-05,0.0020299292440740966,0.6961467376754453
42.81932,-82.44883700000001,-80.21385203,4.0004787,-0.7158064901875103,0.000554410223599752,-0.00218004762585372,0.6982950727501168
42.92265,-82.43147044999999,-80.87366963000001,3.9982221700000005,-0.718468278128172,0.0005181565454032355,-0.004299102833359322,0.6955462476012376
43.02619,-82.41417573999999,-81.53688979,4.0,-0.7162202130704542,0.0,0.0,0.6978743485680736
43.12965,-82.39696250000001,-82.20349634,4.00415869,-0.7107513364028414,-0.001147079367273378,0.005471304928113392,0.7034211304992791
43.23303,-82.37983946,-82.87349513,4.00187662,-0.7134557220558997,-0.0011326691992465635,0.0033459777603794595,0.7006914115065255
43.33652,-82.3628171,-83.54684712000001,3.9977758100000003,-0.7176594584018701,0.0014112408121000949,-0.0024993402771680017,0.6963882993444704
43.44005,-82.34590446,-84.22355799,3.9937936300000003,-0.7161956947481836,0.002854432262869104,-0.00044803687682174126,0.6978935293464043
43.5435,-82.32911071000001,-84.90363875,4.0,-0.7157281498007555,0.0,0.0,0.6983789913669993
43.64715,-82.31283436,-85.57103238,4.0043017700000005,-0.7158329604320168,-0.0010846937689652334,0.0010122963076807088,0.6982699846440111
43.75071,-82.29692833,-86.23164986,4.00033993,-0.7143570320716797,0.0003269531655025323,0.003055917670505416,0.6997746674455714
43.85435,-82.28115782,-86.89540362,3.99989178,-0.7173264560058034,1.0321194342545513e-05,-0.003560063975517881,0.6967281258511943
43.95796,-82.26553315,-87.56223952,3.99706341,-0.7196267365580232,0.0031319994862967927,-0.0040038746039530474,0.69434250885152
44.06168,-82.2500627,-88.23215696999999,4.0,-0.7151624059653978,0.0,0.0,0.69895831999754
44.16542,-82.23475506000001,-88.90518297000001,4.00579382,-0.7103649725656098,-0.0005632066237164458,-0.0010455225601904686,0.7038325052402278
44.26891,-82.21962042,-89.58125193,4.0029346,-0.7126843577890023,0.002542995950307033,-0.0014021017217859338,0.7014788474681442
44.37274,-82.20466683000001,-90.26040495,3.99857154,-0.7166333065069131,-0.004105706734080754,0.001580766804408652,0.6974362683095082
44.47627,-82.18990483,-90.94258024999999,4.00307974,-0.7171662869424152,-0.008678987029231786,0.002015454066846929,0.69684512626715
44.58003,-82.17534318,-91.62778410000001,4.0,-0.7145101127456069,0.0,0.0,0.6996251130314435
44.68375,-82.16099131000001,-92.31602326000001,3.9912064800000002,-0.7158431072146327,0.004896751029998528,0.0006931378464574353,0.6982436446130933
44.78749,-82.14685744,-93.00733295,3.9957757,-0.7163813570390913,0.0003623644803289101,0.0010863830932122728,0.6977079903158542
44.89136,-82.13321201999999,-93.68855171999999,4.00294988,-0.7115582573415783,0.0016458268257908413,-0.0012446986926826261,0.7026240733053774
44.99509,-82.11998942000001,-94.36269128,4.00128536,-0.7103111094009792,0.006897902578172372,-0.0016281272693859524,0.7038521833475881
45.09896,-82.10699677000001,-95.03970184,4.0,-0.7137832972936737,0.0,0.0,0.7003666214951787
45.20336,-82.09424487,-95.71948804,4.005857310000001,-0.7165912534801685,-0.006648953620454823,-0.0027211760768788475,0.6974563513598774
45.30693,-82.08174138000001,-96.40210117000001,4.00411608,-0.7154106384184119,-0.0013998895819808603,-0.003109629967052473,0.6986959202316744
45.41068,-82.06949552,-97.08752626,3.99681077,-0.7117253078114253,-0.0006891571619558946,0.0032019629315965825,0.7024502535528925
45.51485,-82.05751793,-97.77565306000001,3.99960317,-0.7122159262659068,-0.005579017052280859,0.003272876323747111,0.7019306498668486
45.61856,-82.04581562999999,-98.46660709,4.0,-0.7129853909225523,0.0,0.0,0.7011788875394177
45.72254,-82.03439951,-99.16027947,3.99325416,-0.7128425516070365,0.004114355177899006,-0.0023841823764499635,0.7013079811140294
45.82651,-82.02327799999999,-99.8567065,3.99612327,-0.7133656062197122,-0.0007637988855226245,-0.0023186826071760484,0.7007878082451291
45.93051,-82.01245996,-100.555911,4.00341331,-0.7113157754919959,0.001255347400630892,0.0019604058065827257,0.7028687277494979
46.03457,-82.00195655,-101.25777134,4.004015600000001,-0.7097346419811481,-0.0011845091167616668,0.0002490375624464906,0.7044680779782262
46.13842,-81.99187051000001,-101.95570868000001,4.0,-0.7121065497618182,0.0,0.0,0.7020714078968885
46.24242,-81.98229594,-102.64273461,3.9988412899999997,-0.7147588506544965,-0.0014326728575022219,0.0024154116182042956,0.699365354193544
46.34635,-81.97304428,-103.33229443,3.99941308,-0.7131690852720598,-0.0038539766785409234,0.0006813979393668235,0.7009811255467747
46.45021,-81.96412336,-104.02442762999999,3.9995442100000003,-0.7108087710607817,0.004860648035029709,4.093991117021202e-05,0.7033685118113154
46.5541,-81.9555428,-104.71910618,3.99501573,-0.712668730499947,0.007369963431023425,0.0017534067105516656,0.7014598276248801
46.65781,-81.94731229000001,-105.41624947000001,4.0,-0.7111714215185138,0.0,0.0,0.7030186407310524
46.76168,-81.93943934,-106.11598623,4.00593668,-0.7078697529126586,0.000870289781408693,-0.0012254543943676622,0.7063413861360492
46.86542,-81.93193426,-106.81820877,4.0013979200000005,-0.7097617300992487,0.003280210522377292,0.0005021393655726299,0.7044340100829228
46.96918,-81.92480642000001,-107.5228666,4.00010822,-0.7116339529779269,-0.004424509358829619,-0.0003430991152711463,0.702536421097825
47.0729,-81.91806442000001,-108.23006094,4.00293665,-0.7138356455325231,-0.00758986867765759,0.002139941896926194,0.7002688667285585
47.17665,-81.9117178,-108.93972968,4.0,-0.7101565549903396,0.0,0.0,0.7040437965100274
47.28039,-81.90577659,-109.65181917,3.9927780100000003,-0.7084342276403867,0.0070173952913736085,-0.0026680184541545394,0.7057369077414198
47.38412,-81.90024924000001,-110.36637179,3.9956522000000003,-0.7106663710350891,0.0038396307716608382,-0.00022932673372360137,0.7035186662232947
47.48774,-81.89475561,-111.12611465,4.0043478,-0.7082723071868835,-0.0035553140888471865,-0.00035614216906516426,0.7059302881847853
47.59151,-81.88965067000001,-111.87856218000002,4.00722199,-0.7087607045246708,-0.005339444587531982,-0.0007024277573536627,0.7054284234764253
47.69509,-81.88504432,-112.62141475,4.0,-0.709173490806922,0.0,0.0,0.7050340133190203
47.79871,-81.88103953,-113.35466931,3.99563479,-0.7059834361737656,0.0032834403973965674,-0.001336722787623876,0.7082194716608887
47.90233,-81.87772215,-114.07826562000001,3.9984785900000004,-0.7063715639045084,0.0015219017365220877,-0.0016709939129978264,0.7078376263674787
48.00607,-81.87519956,-114.79232813,4.00152141,-0.7096827699427356,-0.0011583532380067033,0.0011763060172815514,0.7045194394538279
48.10968,-81.87355661,-115.49691138,4.0043652100000005,-0.7068046677432581,-0.0011747294242151778,-0.001606897316609944,0.7074059651629581
48.21388,-81.8728936,-116.19189836,4.0,-0.7071773392857836,0.0,0.0,0.7070362160460237
48.31691,-81.87331248000001,-116.87751424,3.9984918,-0.7104116295165528,-0.0017416275752788458,0.004552987317302434,0.7037695316561478
48.42053,-81.87491034,-117.55363975,4.00130497,-0.7073081586428793,-0.0017435093384780354,0.0017350202555513003,0.7069010670504885
48.52414,-81.8777836,-118.22030912000001,3.99753646,-0.7037588764352017,0.0013192424490995952,-0.0008705338912677581,0.7104371510617721
48.62778,-81.88260112,-118.94989131,3.9946826,-0.7000308295463097,-0.0007692787380158611,0.0005018714260985879,0.7141120318409433
48.7314,-81.88980789,-119.71933429,4.0,-0.7032383976519168,0.0,0.0,0.7109541167107514
48.83536,-81.89930093,-120.47538168,4.00103206,-0.7077784120448509,0.0022308391713239876,-0.002568317287110437,0.7064263206776583
48.93873,-81.91125111000001,-121.21810651,3.9982239600000002,-0.7036394432829962,0.00014393518395141376,-0.001157309671621488,0.7105562425124291
49.04259,-81.92583277,-121.94764725000002,4.00247118,-0.6963287154015574,-0.00014051023388185767,0.00015502205516955097,0.7177229802174746
49.14609,-81.94321135,-122.66394124,4.00306358,-0.6918394597269544,-0.0021616516966447216,-0.00337726934747498,0.7220402227566086
49.24983,-81.96357297,-123.36723216,4.0,-0.6959053954242,0.0,0.0,0.7181334699201032
49.35385,-81.98709403000001,-124.05747249000001,4.0002698500000005,-0.6982794499236329,0.0057176761578028035,0.003401230195525707,0.7157943486972079
49.45761,-82.01394522000001,-124.73473399000001,4.00082627,-0.6933592680152649,0.003628565091617711,-8.748611965836905e-05,0.7205829246650872
49.56095,-82.04538640000001,-125.42120289,3.9998688700000002,-0.6887133485343488,-0.0032335376880214682,0.0013614704737772015,0.7250252507208103
49.66469,-82.08719008,-126.20674499,4.00382562,-0.6860402398731077,-0.0033553113351888673,0.004154174616179575,0.7275440014143137
49.76834,-82.13470543,-126.97352804,4.0,-0.6831931781337471,0.0,0.0,0.7302376882573989
49.87203,-82.18825799,-127.72177142000001,3.99331748,-0.6812208841684245,0.0036023792051197837,-0.0020660507156095996,0.7320661590807849
49.97576,-82.24816322999999,-128.45157993,3.99730475,-0.6775552033897835,0.0034609170901699865,0.0007329975988335886,0.7354634125004752
50.07937,-82.31474594,-129.16314201,4.00234768,-0.6692782072995663,-0.0028366136523943707,-0.0015988192283691778,0.7430047635338154
50.18313,-82.38832832,-129.85659385000002,4.00463484,-0.6659143138235927,5.95897196903534e-06,-0.0028642552495158893,0.7460227360149354
50.28673,-82.46924505999999,-130.53211686,4.0,-0.661047590321461,0.0,0.0,0.750343976673492
50.39036,-82.56700445,-131.25393483,4.00012699,-0.6550795330265766,-0.0070812357914220685,0.002363273327165585,0.7555230482576493
50.4941,-82.68674428,-132.0294643,4.00236296,-0.6488310431303472,-0.0041621914992401084,0.0011224396649495226,0.7609202939608771
50.5977,-82.81896089,-132.77897374,3.9962467600000005,-0.635515666673287,0.0035012573748179586,3.342559578558505e-05,0.7720800330874594
50.70131,-82.96426549,-133.50290448,3.9916823,-0.6228712722754829,0.0030664590265264582,0.004251568053611431,0.7823067807273852
50.80505,-83.12324797,-134.20149713,4.0,-0.6183799209710983,0.0,0.0,0.7858792994727487
50.90867,-83.29652096,-134.87511921,4.00260359,-0.6125822306653,0.00464232755677503,-0.003913947159534739,0.7903835401155652
51.01241,-83.49162,-135.54661567,3.9981004700000002,-0.5963214217490814,0.004066258915791748,0.0003203552052833854,0.8027354015328628
51.11603,-83.73760264,-136.28950135,4.0035215299999996,-0.5743186578927373,-0.004951769677098884,-0.0015311966030880683,0.8186154253434957
51.21964,-84.00676008,-136.99815893000002,4.00695225,-0.5527509171734364,-0.010023617235581584,-0.0030574075050740306,0.8332806267523488
51.32338,-84.30017201000001,-137.67329746,4.0,-0.5379391095107275,0.0,0.0,0.8429836976233914
51.42712,-84.61887846,-138.31551815,3.9925716,-0.5195378079624696,0.0058991580718349024,0.0024760702475055112,0.8544235103903245
51.53076,-84.96393478,-138.92545689000002,3.9960074100000003,-0.49250026622571286,0.0008589826863760462,0.0009156087332537121,0.870311387709591
51.63435,-85.3744758,-139.55883358,4.00318159,-0.46256257312499605,0.0002717394329101265,-0.00014929579383483478,0.886586583370417
51.7381,-85.82077114,-140.15652689,4.00265087,-0.4314013671687014,0.0006861560717135708,0.001852223755653745,0.9021579456292447
51.84186,-86.30313435000001,-140.71757780000002,4.0,-0.4012488601647503,0.0,0.0,0.9159690781988705
51.94545,-86.82302484,-141.24291282000002,4.00020636,-0.36797898117990674,-0.0031083605425028635,-0.0004383736071038827,0.9298288096919326
52.04919,-87.37507555,-141.72785642000002,3.99964479,-0.33474123116142634,-0.002863807946772805,0.0014606429873839713,0.9423046074845649
52.15294,-87.94633086,-142.1652295,3.9995442100000003,-0.3073805628601829,0.0036744809831288756,-0.0016259254571452165,0.9515781860318518
52.25655,-88.55584254,-142.57250747,3.9950156700000004,-0.2767182474894889,0.007630288586877541,-0.0005828488489781139,0.9609206265293956
52.36031,-89.20484027,-142.95045745,4.0,-0.2462794355736278,0.0,0.0,0.9691988648432969
52.46393,-89.89460824,-143.29988981,4.00879352,-0.2160692476042548,-0.00341186560645088,-0.0038129870511722725,0.9763646350327128
52.56765,-90.58488153,-143.60456107000002,4.004224300000001,-0.19119602955044668,0.0004490111131195958,-0.0025935129285869036,0.981548343365651
52.67139,-91.23827591999999,-143.85790174,3.9971659799999997,-0.17623186818235106,-0.001003856002115462,0.0025759361457421935,0.9843448000894089
52.775,-91.92388156999999,-144.0924123,3.9993972,-0.15321266610881332,0.00012680800261464674,0.0038910357934298302,0.988185570985538
52.87863,-92.64249540000002,-144.30859802999998,4.0,-0.13687500760531274,0.0,0.0,0.9905883263460384
52.98236,-93.39494882999999,-144.50695187,3.9982221700000005,-0.12314967264638835,-0.0007309145803449268,-0.0029661963342179688,0.9923834065371461
53.08597,-94.1820625,-144.68799083,4.0004787,-0.10418218578293252,0.0004564952211503732,-0.001592777766309128,0.9945568494744735
53.18958,-94.90503348,-144.8335819,3.9992895900000005,-0.09555238338418467,-0.0006483520455648939,0.0007933045879633296,0.995423875711778
53.29322,-95.59619757,-144.9565208,4.00041271,-0.08662975213202376,-0.00038454510428893884,-0.0017046267507794316,0.996239043813405
53.39694,-96.31184556000001,-145.06898546,4.0,-0.07311467189739394,0.0,0.0,0.9973235406593672
53.50056,-97.05252788,-145.17126893,3.9991110300000003,-0.060312533651557365,-7.526161164810874e-05,0.0017393767981413839,0.9981780237956422
53.60433,-97.81865146,-145.26364314,4.00023935,-0.053549759211911296,0.00027056507971678624,-0.0007432787587408123,0.9985648690093052
53.70791,-98.61071292000001,-145.34639127,3.99964479,-0.050737632096148746,0.0002629966884277052,0.0013227071601035405,0.998711106360486
53.81153,-99.42916388,-145.41978359,4.0002064100000005,-0.045710124588968094,0.0032392619385409544,0.0016958797378223533,0.9989480545474171
53.91514,-100.17596463,-145.47718000999998,4.0,-0.035519166630257865,0.0,0.0,0.9993689953174913
54.01891,-100.88125423,-145.52383837,4.002174330000001,-0.02905017800684637,-0.0044685946687960335,-0.0021287387718604846,0.9995656993368157
54.12251,-101.60507336,-145.56484216,4.00271053,-0.026451938863571556,-0.0014744591814153307,-0.001707013921447209,0.9996475413884397
54.22614,-102.34757443000001,-145.60032448,3.9969419,-0.020651041282810593,0.00136970849048638,0.002020875413353696,0.9997837638485386
54.32988,-103.10917917,-145.63045125000002,3.99577766,-0.015186664446671293,0.0038703741081142096,0.003986425866033739,0.9998692383687289
54.4336,-103.89007868,-145.65537687,4.0,-0.014144296186972497,0.0,0.0,0.9998999644391309
54.53721,-104.69051168,-145.67525301,4.0037461400000005,-0.009201218506919968,-0.0021382843641690958,0.000961654402920928,0.9999549192532508
54.64083,-105.51082473000001,-145.69023239,4.00258703,-0.004596388085458764,0.0003298926591017296,0.0028827361002872406,0.999985227000868
54.74446,-106.3512312,-145.70048724,3.99787639,-0.007314463545272173,-0.0003458719140696424,-0.003993942098669711,0.9999652131060242
54.84806,-107.19044513000001,-145.70537573,3.99898438,-0.0009074287965645728,0.0021404490018635926,-0.007495490628410765,0.9999692058615052
54.9517,-108.01083059000001,-145.70423766,4.0,0.0025821681256116796,0.0,0.0,0.9999966661983284
55.05543,-108.81249285,-145.69695714,4.00101562,0.0008894718480116254,-0.003395894923034962,0.0025043791893234477,0.9999907023679667
55.15903,-109.5956543,-145.68343614,4.00212361,0.008114274624910427,-0.000909034679015739,-0.0009440019602283386,0.999966219961236
55.26265,-110.36048785000001,-145.66355615,3.99752882,0.017634410522425294,0.0005931141508919312,0.0011494382315129787,0.9998436650661354
55.36639,-111.10715099,-145.6372137,3.99693669,0.02392685890536038,0.0016378432217654102,-0.0012773244681731047,0.9997115540668252
55.47002,-111.83581302,-145.60427954000002,4.0,0.025162696607988234,0.0,0.0,0.9996833692221825
55.57375,-112.54676445999999,-145.56466034,4.0016349700000005,0.0321174413935739,-0.0009644779922214947,0.005859193973320227,0.9994664624621058
55.67736,-113.3350329,-145.5112348,4.00105799,0.04016583836520258,7.28199516371986e-05,0.003388738003101145,0.9991872780317118
55.78097,-114.16620519,-145.44295017000002,3.99917373,0.04181109718335424,-0.0006690748267599079,-0.0035152304558462503,0.9991191258533902
55.88459,-114.97094788000001,-145.36384446,3.99973015,0.05108746371511138,-0.002463389082367635,-0.0066172046989906265,0.9986692221989009
55.98835,-115.74955663000001,-145.27370593,4.0,0.06214824735441549,0.0,0.0,0.9980669292942104
56.09196,-116.5024192,-145.17232731000001,3.99741284,0.07100901928816282,0.0016493272889678398,0.0045334371331931965,0.9974640077952619
56.1956,-117.22999111,-145.05947887,3.99799989,0.08233193553176284,-0.00012427076182337449,0.0014233881283484454,0.9966039388416079
56.2992,-117.93257242,-144.9349693,4.0017684000000004,0.09312760345162935,0.0008131932543318496,6.267757409385385e-05,0.9956538476115123
56.40279,-118.73596470000001,-144.77145894,4.00122204,0.10886613053782528,0.0023531976053956854,0.004215314008381075,0.9940446967871023
56.50645,-119.53710003,-144.5827676,4.0,0.12362946493802232,0.0,0.0,0.9923284513703808
56.61004,-120.30183453,-144.37506603,4.00258716,0.13770219235138306,0.001348877724683927,-0.005881975659430614,0.9904552938486665
56.71364,-121.03089969000001,-144.14799544,4.00200011,0.15808664131597852,0.0027648759022876612,-0.0016254058020231954,0.9874200359293186
56.81726,-121.72521338000001,-143.90109786000002,3.99892674,0.1820400813443867,-0.002766882889556424,0.00135886647841717,0.9832862790790372
56.921,-122.42788141000001,-143.61565735,4.0028731,0.20573674770764636,-0.0015070235867060025,0.004609101904170292,0.9785953585125092
57.02463,-123.17029806000001,-143.26804449,4.0,0.23134028890901792,0.0,0.0,0.9728728954634783
57.12823,-123.86669701000001,-142.89038254,3.9971269,0.26272338889822006,-0.001979311533632956,-0.00338151137432623,0.9648632383050527
57.23197,-124.51850165,-142.48199715,4.00107326,0.2941411673039894,-0.0008427859497974082,-3.385666462686339e-05,0.955761613721024
57.33574,-125.1271429,-142.04217656,3.99799989,0.32225861812116613,0.0008434905132454466,-0.00026095013145831177,0.9466512575787449
57.43933,-125.72875067999999,-141.53912335,3.99741284,0.3601725676149684,0.0017103520098313953,0.001685004507942549,0.9328826062230187
57.54296,-126.29290596999999,-140.99050454000002,4.0,0.39377566054538005,0.0,0.0,0.9192065758914313
57.64657,-126.81195112,-140.40283942,4.00211101,0.42179191130679017,-0.0024258667722610048,-0.004932381818245758,0.9066760007500845
57.75039,-127.28783992000001,-139.77514107000002,4.00152905,0.4580224825131788,-0.001570030174451232,-0.002999899793832847,0.8889341601710123
57.85397,-127.70887037000001,-139.12900738000002,3.9978916700000005,0.49335536701801136,0.0004311190037359974,0.00259985416772565,0.8698238538515913
57.95768,-128.08499531,-138.4590367,3.99447619,0.5185403157117667,-0.004039955317957008,0.002280237164310325,0.8550405956801377
58.06127,-128.4273265,-137.75089135000002,4.0,0.54364469636871,0.0,0.0,0.8393154616174856
58.16491,-128.73743773,-137.00387229,4.00028573,0.570796883188402,0.002825708859091546,0.0020993263395981663,0.8210837511123754
58.26862,-129.00994139,-136.23853225000002,3.99692663,0.588488960526551,-0.0015567249039790051,0.001417372957039458,0.8085025114369488
58.37224,-129.22976084,-135.52355713,4.00342094,0.5993686043881922,0.0028295024651022833,-0.0012152345969102835,0.8004672343040815
58.47598,-129.42877597999998,-134.77759842,4.001761950000001,0.6108343111410486,0.004652625302093455,-0.0010642358464152916,0.791744065221017
58.57959,-129.60808348,-134.00003179,4.0,0.6287896642045786,0.0,0.0,0.777575435690643
58.68335,-129.76872469,-133.19046015,4.00347613,0.644517681015067,-0.003373287302191343,0.002518672730370957,0.7645778155815236
58.78695,-129.90878196,-132.36748495,4.001760760000001,0.6516030000448005,-0.0016132146914500062,0.0026742685716417735,0.7585537397960553
58.89071,-130.01717914,-131.63003398,3.99881852,0.6564866127592983,0.0012420168825477418,-0.002063628644330924,0.7543338293479251
58.99431,-130.11444781,-130.86845648000002,3.9999366700000003,0.6650744291189871,0.001112365378268495,0.0010838722007517159,0.7467754626367761
59.09808,-130.20122251,-130.08252093,4.0,0.6701153410061869,0.0,0.0,0.7422569836304418
59.20179,-130.27818698,-129.27180374,4.00053948,0.6714288794836933,0.0015235936383157461,-0.0015170039837435337,0.7410658790934925
59.30542,-130.34600614000001,-128.43605151,4.00165254,0.6780413207102726,0.0013009753818034153,0.001630906148838846,0.7350208262475689
59.40914,-130.40368702,-127.60085759,3.9988108899999997,0.6864573817562527,-0.0009638256136738292,-0.003013758156098433,0.727163153174247
59.5131,-130.44804249,-126.85112359000001,4.00219054,0.6914131711858388,0.00036521322083256326,-0.006572083781191369,0.7224295820665281
59.61675,-130.48717965,-126.08266155,4.0,0.6902577187170523,0.0,0.0,0.7235635989680042
59.7205,-130.52152331,-125.29522956000001,3.9944760300000004,0.6884839133174555,0.001030886783195982,0.0027167143885595524,0.7252457913276392
59.82423,-130.55147673,-124.48857964000001,3.9978916700000005,0.6924838326851113,0.0023145326323945107,-0.0007860066962468623,0.72142925266578
59.9281,-130.5774646,-123.66248323,4.00164491,0.6985169507152703,-0.003027267100621313,0.0014900428202430146,0.7155855539275063
60.03212,-130.59990286000001,-122.8168767,4.00279357,0.6983908803346849,-0.005153000033664472,0.0015322453233889873,0.7156963581577497
60.13578,-130.6186582,-121.97836304,4.0,0.6998087811695166,0.0,0.0,0.7143302246146634
60.23977,-130.63310133000002,-121.22134017,3.99720643,0.701158906324712,0.003080134238513359,-0.004139385717008174,0.7129863717775344
60.3433,-130.64582121,-120.44944865,3.99835509,0.7002703859000575,0.0009710250624003862,-0.004079078235912895,0.7138653968798727
60.44719,-130.65707723,-119.6624612,4.00071805,0.7045504873742495,-0.0009212864398072829,0.004859221756273837,0.709636632323844
60.551,-130.66714699,-118.86019698,3.99733309,0.7072168638481456,-0.002694978236471934,0.008745794717827323,0.7069374481917422
60.65478,-130.67629565,-118.04273673,4.0,0.7033353324436128,0.0,0.0,0.7108582208404378
60.75861,-130.68479669,-117.20972596,4.00552397,0.6995818414508674,0.0040857514601955434,-0.00732109730252907,0.714503292701654
60.86228,-130.69292481,-116.36114426,4.0021083299999995,0.7018852019006524,0.002367025598907694,-0.003420087695949972,0.7122779398120137
60.966,-130.70061812,-115.53304467,3.99847095,0.7052490025466986,-0.0026002634888126043,0.0024798529778443847,0.7089505859831726
61.06963,-130.70574372,-114.94387993000001,3.99788883,0.7051988159717886,-0.005421624278817562,0.0018166607489046934,0.7089865553632807
61.17327,-130.71074575,-114.31254525,4.0,0.7044268411702824,0.0,0.0,0.7097766024876121
61.27685,-130.71561303000001,-113.63963963,3.99830182,0.7071312544790321,0.0019003991866369191,-3.900621944399841e-05,0.7070797521498947
61.38046,-130.72035692,-112.92562620000001,3.99776054,0.706958015370806,-0.000881583498614435,-0.0007288428424385065,0.7072545907250212
61.48395,-130.7249792,-112.17117513,4.0018918900000005,0.7032665285082083,0.0006009828387221374,0.0010117732452714825,0.7109253160596697
61.58757,-130.72947910000002,-111.37674326000001,3.9996505100000004,0.7047955723026309,-0.003579491383568857,0.0017354747090882832,0.7093993069009695
61.69106,-130.73385079,-110.54276809999999,4.0,0.705316391383493,0.0,0.0,0.7088926491689467
61.79455,-130.73810822,-109.67005765,4.0003495,0.702250454910262,0.005655937961516665,0.0020572995798104603,0.7119045416785487
61.8979,-130.74224509,-108.75895547,3.99810811,0.7038073235302581,0.0014520975306138548,0.0027570660357776784,0.710384080160029
62.00274,-130.74627195,-107.81012885,4.00305046,0.7068244256371622,-0.001225835867547072,-0.0025488765461679098,0.7073833698055633
62.10479,-130.75017438999998,-106.82406861,4.00647638,0.70552071452319,-0.004380216388861992,-0.0008228863959764611,0.7086752838508293
62.20813,-130.7539684,-105.80146818,4.0,0.705835878198898,0.0,0.0,0.7083754040388405
62.3115,-130.75677415,-105.0016764,3.9949522400000004,0.7093066054205822,0.007034179298338914,-0.0035529121796135012,0.7048560396587187
62.41486,-130.75913855000002,-104.29619107,3.99836273,0.7079652103058611,0.003843089308360288,-0.0018061192899600943,0.7062345429064315
62.51823,-130.76145375000002,-103.57560022,4.0012897,0.7040887375625445,-0.0038338078602337252,0.0016840885938605686,0.710099651739445
62.62174,-130.76372908,-102.8397971,4.00299998,0.7033870504457923,-0.007008309854176621,0.002769009698827303,0.7107671021111233
62.72522,-130.76595555,-102.08912515,4.0,0.7060779139792186,0.0,0.0,0.7081341535265441
62.8287,-130.76814066,-101.32367063,3.99652387,0.7092944721515159,0.00439325198613914,-0.004775562132550162,0.704882433543784
62.9322,-130.7702767,-100.54350909000001,3.9982392399999998,0.7086224112511238,0.0012327264095581497,-0.003699956877458593,0.7055771176684708
63.03581,-130.77236845,-99.74900862000001,4.00083391,0.7039311212955333,-0.0011395757772094096,0.0030643164482040343,0.7102607181897127
63.13942,-130.77441789,-98.94010968,3.9980156499999997,0.7042817650491806,-0.00395308477583223,0.0010143939132934415,0.7099088248112955
63.24292,-130.77642968,-98.11704011,4.0,0.7062603999035432,0.0,0.0,0.7079521505921762
63.34653,-130.77839284,-97.28002226000001,4.00007937,0.7052759179696019,0.002783734893405716,0.0007568346784254385,0.7089270467075214
63.45015,-130.78031533,-96.42914207,3.99728184,0.7056686757632801,-1.2119300239939136e-05,-0.0013151262187487195,0.7085407471293731
63.55389,-130.78219518,-95.56455502000001,4.00283402,0.70729047558797,0.0007240388779580593,0.0011723254211704743,0.7069216962035848
63.6575,-130.78403363,-94.68649330000001,4.00060319,0.7090693639189398,0.0014345575968990817,-0.0016023698723437172,0.7051354562117009
63.76125,-130.78583719,-93.79504547,4.0,0.7064063103925778,0.0,0.0,0.707806558769799
63.86499,-130.78759344,-92.89043944,4.00130179,0.7037297828082362,0.0012373705776975636,0.004832682040555602,0.7104502142212508
63.96862,-130.78930986,-91.9727621,3.9990502400000003,0.705513828519828,0.0018963104378676666,0.002021067136516248,0.7086907344262711
64.07222,-130.79098577000002,-91.04225377,4.0021083299999995,0.7072747581337091,-0.0015337773965350301,-0.002097152750047478,0.7069339898350796
64.17597,-130.79263061,-90.09899974,4.005523810000001,0.7083528604792243,0.0009008799494582558,-0.005258101619212235,0.70583834256406
64.27962,-130.79393330000002,-89.32477566,4.0,0.7065209421160767,0.0,0.0,0.7076921352900647
64.38318,-130.7951722,-88.56403533000001,3.99542849,0.7055615873063916,-0.0026557911001156625,-0.0006107715780729107,0.7086433660519209
64.48693,-130.79639269,-87.79553853,3.99883379,0.7066303007382329,-0.00021218281711937606,-0.0037165098459483745,0.7075731485942719
64.59071,-130.79758618,-87.01935602,3.99966007,0.7060640293878874,0.000502255872216929,0.004430900446538771,0.7081339571471009
64.6943,-130.79875585,-86.23557365999999,3.9956982900000004,0.7050117434888082,0.004353334557779194,0.004816111832692107,0.7091659150635439
64.79794,-130.79991071,-85.44427104,4.0,0.7066002038066076,0.0,0.0,0.7076129959098127
64.90164,-130.80103412,-84.64569542,4.00763514,0.7096285138323624,-0.003466679685397908,0.0025048411219929356,0.7045630420757144
65.00534,-130.80214527,-83.83967354,4.00363738,0.7085858380396254,0.00037036793149565917,0.0028360678151656384,0.7056188274675108
65.10899,-130.80322861000002,-83.02635552,3.99798461,0.7048233631998455,-0.0003137957168350687,-0.0027628699324364955,0.7093773993930474
65.21283,-130.80428229,-82.20592185,4.00192103,0.7044563306747486,0.0038711078776087395,-0.0021102247100687125,0.7097336399296161
